latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
35.632,-120.433,315.2,3.3,1.7,2021-03-01,2155,Aqua,MODIS,67,6.1NRT,299.4,43.1,D
39.244,-122.657,304.9,2.6,1.5,2021-03-01,2155,Aqua,MODIS,53,6.1NRT,289.2,17.3,D
36.997,-118.258,324.3,4.6,2,2021-03-01,2155,Aqua,MODIS,81,6.1NRT,294.9,175.6,D
36.999,-118.206,312.8,4.7,2,2021-03-01,2155,Aqua,MODIS,67,6.1NRT,294.9,84.7,D
39.467,-122.282,318.5,2.7,1.6,2021-03-01,2155,Aqua,MODIS,79,6.1NRT,298,47,D
39.469,-122.25,333,2.7,1.6,2021-03-01,2155,Aqua,MODIS,77,6.1NRT,299.6,118.8,D
39.463,-122.273,328.7,2.7,1.6,2021-03-01,2155,Aqua,MODIS,86,6.1NRT,298.8,91.6,D
39.465,-122.241,324.1,2.7,1.6,2021-03-01,2155,Aqua,MODIS,72,6.1NRT,299.7,69.5,D
39.375,-122.07,318.8,2.8,1.6,2021-03-01,2155,Aqua,MODIS,79,6.1NRT,299.3,54.4,D
39.376,-122.038,313.6,2.8,1.6,2021-03-01,2155,Aqua,MODIS,74,6.1NRT,297.1,34.3,D
39.373,-122.065,321.7,2.8,1.6,2021-03-01,2155,Aqua,MODIS,81,6.1NRT,299.5,65.3,D
38.999,-121.602,309.1,3,1.6,2021-03-01,2155,Aqua,MODIS,68,6.1NRT,294.6,27.3,D
39.375,-122.033,310.3,2.8,1.6,2021-03-01,2155,Aqua,MODIS,52,6.1NRT,296.6,21.7,D
39.249,-122.216,313.7,2.7,1.6,2021-03-01,2155,Aqua,MODIS,52,6.1NRT,300.6,26.3,D
39.245,-122.207,313,2.7,1.6,2021-03-01,2155,Aqua,MODIS,52,6.1NRT,300.5,23.9,D
36.996,-118.249,328.8,4.6,2,2021-03-01,2155,Aqua,MODIS,84,6.1NRT,295.1,209.3,D
36.437,-120.382,327.7,1.8,1.3,2021-03-02,0540,Terra,MODIS,100,6.1NRT,271.1,70.8,N
41.946,-121.867,305.1,1.2,1.1,2021-03-02,1915,Terra,MODIS,54,6.1NRT,285.3,7.9,D
41.942,-121.86,302.6,1.2,1.1,2021-03-02,1915,Terra,MODIS,44,6.1NRT,285.5,7.1,D
42.239,-124.048,306.1,1,1,2021-03-02,1915,Terra,MODIS,63,6.1NRT,286.7,8.6,D
47.28,-119.602,303.3,1.2,1.1,2021-03-02,1915,Terra,MODIS,55,6.1NRT,290.7,4.9,D
36.157,-120.127,312.7,1.9,1.3,2021-03-02,1920,Terra,MODIS,60,6.1NRT,299.4,15.8,D
36.145,-120.131,328.2,1.9,1.3,2021-03-02,1920,Terra,MODIS,84,6.1NRT,299.3,53.8,D
36.141,-120.11,314.4,1.9,1.3,2021-03-02,1920,Terra,MODIS,63,6.1NRT,300.8,19.3,D
39.467,-121.762,304.1,1.3,1.1,2021-03-02,1920,Terra,MODIS,48,6.1NRT,291.6,5.7,D
36.444,-120.397,318,1.8,1.3,2021-03-02,1920,Terra,MODIS,73,6.1NRT,292,28.4,D
36.44,-120.378,331.6,1.8,1.3,2021-03-02,1920,Terra,MODIS,87,6.1NRT,294.6,63.8,D
36.428,-120.382,315.6,1.8,1.3,2021-03-02,1920,Terra,MODIS,67,6.1NRT,293,23.2,D
36.433,-120.387,340.4,1.8,1.3,2021-03-02,1920,Terra,MODIS,92,6.1NRT,294.7,93,D
38.995,-123.13,300.4,1.2,1.1,2021-03-02,1920,Terra,MODIS,35,6.1NRT,288.3,4.4,D
38.998,-123.122,305.2,1.2,1.1,2021-03-02,1920,Terra,MODIS,61,6.1NRT,288.8,6.7,D
39.242,-122.945,308.5,1.2,1.1,2021-03-02,1920,Terra,MODIS,67,6.1NRT,289.8,10.8,D
39.245,-122.939,303,1.2,1.1,2021-03-02,1920,Terra,MODIS,30,6.1NRT,289.2,5.6,D
39.246,-122.661,305.7,1.2,1.1,2021-03-02,1920,Terra,MODIS,62,6.1NRT,290.3,8.3,D
39.682,-122.258,310.3,1.2,1.1,2021-03-02,1920,Terra,MODIS,67,6.1NRT,286,11,D
39.03,-121.652,304.3,1.3,1.1,2021-03-02,1920,Terra,MODIS,48,6.1NRT,290.4,6.8,D
38.999,-121.598,315,1.4,1.2,2021-03-02,1920,Terra,MODIS,75,6.1NRT,284.7,19.1,D
39.003,-121.602,315.1,1.4,1.2,2021-03-02,1920,Terra,MODIS,69,6.1NRT,286.3,18.6,D
35.872,-119.277,316.6,2.2,1.4,2021-03-02,1920,Terra,MODIS,73,6.1NRT,300.3,25.6,D
35.877,-119.3,327.2,2.2,1.4,2021-03-02,1920,Terra,MODIS,83,6.1NRT,304.8,58.9,D
40.401,-122.82,328.8,1.1,1.1,2021-03-02,1920,Terra,MODIS,86,6.1NRT,292.3,30.6,D
40.408,-122.804,311.7,1.1,1.1,2021-03-02,1920,Terra,MODIS,50,6.1NRT,292.4,10,D
36.554,-119.904,328.7,1.9,1.3,2021-03-02,1920,Terra,MODIS,86,6.1NRT,295.5,57.9,D
40.41,-122.817,366.5,1.1,1.1,2021-03-02,1920,Terra,MODIS,100,6.1NRT,295.9,125.6,D
40.413,-122.83,317.3,1.1,1.1,2021-03-02,1920,Terra,MODIS,77,6.1NRT,289.7,17.1,D
39.01,-122.099,311.4,1.3,1.1,2021-03-02,1920,Terra,MODIS,71,6.1NRT,291,13.1,D
39.368,-122.244,311.1,1.2,1.1,2021-03-02,1920,Terra,MODIS,71,6.1NRT,295.9,8.5,D
40.137,-122.2,304.9,1.2,1.1,2021-03-02,1920,Terra,MODIS,59,6.1NRT,293.4,4.9,D
40.14,-122.207,306.2,1.2,1.1,2021-03-02,1920,Terra,MODIS,59,6.1NRT,294,5.5,D
39.354,-122.054,313.7,1.3,1.1,2021-03-02,1920,Terra,MODIS,71,6.1NRT,291.8,13.4,D
39.71,-122.072,315.1,1.2,1.1,2021-03-02,1920,Terra,MODIS,75,6.1NRT,290.4,16.9,D
34.862,-120.263,308.3,2,1.4,2021-03-02,1920,Terra,MODIS,66,6.1NRT,297.4,13.3,D
38.22,-122.373,302.7,1.3,1.1,2021-03-02,1920,Terra,MODIS,46,6.1NRT,287.8,4.9,D
36.769,-120.317,311.9,1.8,1.3,2021-03-02,1920,Terra,MODIS,43,6.1NRT,290.2,21.1,D
36.765,-120.298,315.1,1.8,1.3,2021-03-02,1920,Terra,MODIS,57,6.1NRT,294.9,28.4,D
38.768,-122.48,311.6,1.2,1.1,2021-03-02,1920,Terra,MODIS,72,6.1NRT,293.5,11.1,D
34.916,-118.337,318.6,1,1,2021-03-02,2055,Aqua,MODIS,66,6.1NRT,303.8,7.2,D
35.944,-119.041,315,1.1,1,2021-03-02,2055,Aqua,MODIS,57,6.1NRT,304.5,5.1,D
34.918,-118.326,317.5,1,1,2021-03-02,2055,Aqua,MODIS,52,6.1NRT,305.3,6.3,D
32.884,-116.456,314.7,1,1,2021-03-02,2055,Aqua,MODIS,33,6.1NRT,291.9,11.1,D
32.885,-116.446,342.5,1,1,2021-03-02,2055,Aqua,MODIS,90,6.1NRT,294.8,46,D
34.853,-120.27,311.2,1.2,1.1,2021-03-02,2055,Aqua,MODIS,48,6.1NRT,298.6,7.3,D
35.874,-119.294,328.5,1.1,1,2021-03-02,2055,Aqua,MODIS,82,6.1NRT,308.2,19.5,D
39.365,-121.766,350.2,1.2,1.1,2021-03-02,2100,Aqua,MODIS,96,6.1NRT,302.8,76.5,D
39.68,-122.26,316.5,1.3,1.1,2021-03-02,2100,Aqua,MODIS,77,6.1NRT,296.5,15.2,D
39.515,-122.312,318.5,1.3,1.1,2021-03-02,2100,Aqua,MODIS,79,6.1NRT,299,15.1,D
38.767,-122.489,309,1.4,1.2,2021-03-02,2100,Aqua,MODIS,64,6.1NRT,297.3,8.5,D
36.145,-120.131,330.7,1.2,1.1,2021-03-02,2100,Aqua,MODIS,85,6.1NRT,306.2,27.1,D
39.914,-122.29,311.6,1.3,1.1,2021-03-02,2100,Aqua,MODIS,71,6.1NRT,292.1,10.5,D
40.405,-122.836,317,1.3,1.1,2021-03-02,2100,Aqua,MODIS,77,6.1NRT,291.5,20.9,D
40.408,-122.821,364.9,1.3,1.1,2021-03-02,2100,Aqua,MODIS,100,6.1NRT,295.6,147.7,D
46.955,-119.28,305.4,1,1,2021-03-02,2100,Aqua,MODIS,58,6.1NRT,291.2,5.3,D
46.957,-119.267,343.9,1,1,2021-03-02,2100,Aqua,MODIS,88,6.1NRT,291.5,50.9,D
37.091,-120.139,323.5,1.1,1.1,2021-03-02,2100,Aqua,MODIS,82,6.1NRT,297.2,21.3,D
46.872,-119.771,310.4,1,1,2021-03-02,2100,Aqua,MODIS,70,6.1NRT,293.5,7,D
46.874,-119.757,305.7,1,1,2021-03-02,2100,Aqua,MODIS,59,6.1NRT,292.6,4,D
36.942,-120.186,311,1.1,1.1,2021-03-02,2100,Aqua,MODIS,71,6.1NRT,294.6,8.6,D
36.16,-121.111,310.8,1.3,1.1,2021-03-02,2100,Aqua,MODIS,56,6.1NRT,299.5,6.4,D
46.746,-119.875,309.5,1,1,2021-03-02,2100,Aqua,MODIS,69,6.1NRT,294.8,5.7,D
39.245,-122.661,310.7,1.4,1.2,2021-03-02,2100,Aqua,MODIS,69,6.1NRT,288.6,14.9,D
36.553,-119.909,329.9,1.1,1.1,2021-03-02,2100,Aqua,MODIS,85,6.1NRT,305.6,23.7,D
36.633,-119.423,314.7,1.1,1,2021-03-02,2100,Aqua,MODIS,70,6.1NRT,302.6,6.7,D
36.52,-119.759,320.1,1.1,1.1,2021-03-02,2100,Aqua,MODIS,77,6.1NRT,302.2,12.1,D
47.159,-119.695,309.9,1,1,2021-03-02,2100,Aqua,MODIS,69,6.1NRT,290.5,7.9,D
36.147,-120.118,317.8,1.2,1.1,2021-03-02,2100,Aqua,MODIS,61,6.1NRT,306.6,9.4,D
38.068,-120.839,306.7,1.2,1.1,2021-03-02,2100,Aqua,MODIS,64,6.1NRT,279.8,11.9,D
36.766,-120.299,312.3,1.2,1.1,2021-03-02,2100,Aqua,MODIS,41,6.1NRT,294.1,7.9,D
38.978,-121.434,317.5,1.2,1.1,2021-03-02,2100,Aqua,MODIS,78,6.1NRT,297.3,15.2,D
38.976,-121.448,332.5,1.2,1.1,2021-03-02,2100,Aqua,MODIS,88,6.1NRT,298,37.6,D
39.032,-121.658,309.8,1.2,1.1,2021-03-02,2100,Aqua,MODIS,69,6.1NRT,296.4,6.2,D
39.087,-121.457,316.3,1.2,1.1,2021-03-02,2100,Aqua,MODIS,77,6.1NRT,295.1,15.2,D
39.367,-121.752,320.7,1.2,1.1,2021-03-02,2100,Aqua,MODIS,80,6.1NRT,300,16.7,D
36.434,-120.379,333.6,1.2,1.1,2021-03-02,2100,Aqua,MODIS,88,6.1NRT,294,35.6,D
39.387,-122.047,320.2,1.3,1.1,2021-03-02,2100,Aqua,MODIS,79,6.1NRT,303.8,14.9,D
38.19,-121.621,306.8,1.3,1.1,2021-03-02,2100,Aqua,MODIS,38,6.1NRT,292,6.5,D
39.378,-122.044,322.7,1.3,1.1,2021-03-02,2100,Aqua,MODIS,82,6.1NRT,303.2,19,D
38.07,-120.826,303.7,1.2,1.1,2021-03-02,2100,Aqua,MODIS,45,6.1NRT,282.8,9.2,D
36.432,-120.392,352.1,1.2,1.1,2021-03-02,2100,Aqua,MODIS,96,6.1NRT,299.7,78,D
39.649,-122.033,313.3,1.2,1.1,2021-03-02,2100,Aqua,MODIS,74,6.1NRT,294.4,12.1,D
45.222,-123.173,300.6,1.1,1.1,2021-03-02,2100,Aqua,MODIS,38,6.1NRT,289.5,4.8,D
39.257,-122.026,349,1.3,1.1,2021-03-02,2100,Aqua,MODIS,90,6.1NRT,300.1,77.4,D
39.145,-122.183,316.3,1.3,1.1,2021-03-02,2100,Aqua,MODIS,77,6.1NRT,301.1,11.2,D
36.764,-120.312,329.9,1.2,1.1,2021-03-02,2100,Aqua,MODIS,86,6.1NRT,295.8,30,D
39.648,-122.038,311.7,1.2,1.1,2021-03-02,2100,Aqua,MODIS,72,6.1NRT,293.9,10.4,D
43.443,-116.767,301.4,1.5,1.2,2021-03-03,1820,Terra,MODIS,47,6.1NRT,286.3,7.5,D
32.704,-115.445,313.2,1,1,2021-03-03,1825,Terra,MODIS,52,6.1NRT,297.2,7.9,D
39.625,-122.1,328.6,1.8,1.3,2021-03-03,2140,Aqua,MODIS,86,6.1NRT,290.5,56.3,D
40.399,-122.798,309.3,1.7,1.3,2021-03-03,2140,Aqua,MODIS,68,6.1NRT,296.3,12.2,D
40.397,-122.819,341,1.7,1.3,2021-03-03,2140,Aqua,MODIS,92,6.1NRT,298.4,91.2,D
40.491,-123.77,302.1,1.5,1.2,2021-03-03,2140,Aqua,MODIS,51,6.1NRT,288.5,8.8,D
40.489,-123.787,305.2,1.5,1.2,2021-03-03,2140,Aqua,MODIS,61,6.1NRT,290.3,11.7,D
41.91,-121.481,318.8,2.1,1.4,2021-03-03,2140,Aqua,MODIS,0,6.1NRT,298.4,32.3,D
41.912,-121.455,325,2.1,1.4,2021-03-03,2140,Aqua,MODIS,73,6.1NRT,296.3,51.1,D
41.913,-121.463,327.2,2.1,1.4,2021-03-03,2140,Aqua,MODIS,59,6.1NRT,296.5,51.9,D
39.62,-122.083,380,1.8,1.3,2021-03-03,2140,Aqua,MODIS,100,6.1NRT,293.7,359.2,D
39.615,-122.077,359.8,1.8,1.3,2021-03-03,2140,Aqua,MODIS,99,6.1NRT,291.5,193.6,D
39.618,-122.104,349.3,1.8,1.3,2021-03-03,2140,Aqua,MODIS,96,6.1NRT,294.1,136,D
39.206,-122.058,314.9,1.8,1.3,2021-03-03,2140,Aqua,MODIS,52,6.1NRT,301.9,13.8,D
39.613,-122.098,363.9,1.8,1.3,2021-03-03,2140,Aqua,MODIS,100,6.1NRT,295.4,219.8,D
46.396,-117.665,301.7,3.8,1.8,2021-03-03,2145,Aqua,MODIS,43,6.1NRT,289.7,26.2,D
46.405,-117.656,303.8,3.8,1.8,2021-03-03,2145,Aqua,MODIS,54,6.1NRT,290.5,33.9,D
36.433,-120.409,300.4,2.7,1.6,2021-03-04,0525,Terra,MODIS,27,6.1NRT,278.4,34.5,N
36.439,-120.38,313.7,2.7,1.6,2021-03-04,0525,Terra,MODIS,88,6.1NRT,279.5,71.2,N
36.443,-120.388,314.3,2.7,1.6,2021-03-04,0525,Terra,MODIS,89,6.1NRT,278.8,72.9,N
36.447,-120.39,305.6,1.3,1.1,2021-03-04,0940,Aqua,MODIS,65,6.1NRT,276.8,17.4,N
36.437,-120.391,313.2,1.3,1.1,2021-03-04,0940,Aqua,MODIS,86,6.1NRT,277,23.6,N
36.445,-120.375,309.1,1.3,1.1,2021-03-04,0940,Aqua,MODIS,76,6.1NRT,277.9,20.8,N
36.435,-120.377,324,1.3,1.1,2021-03-04,0940,Aqua,MODIS,100,6.1NRT,279.7,38.7,N
37.957,-120.042,314.9,1.2,1.1,2021-03-04,1905,Terra,MODIS,60,6.1NRT,287.2,15.4,D
37.952,-120.016,350,1.2,1.1,2021-03-04,1905,Terra,MODIS,96,6.1NRT,292.8,77.3,D
36.435,-120.39,350.8,1.2,1.1,2021-03-04,1905,Terra,MODIS,96,6.1NRT,300.8,77.3,D
38.77,-122.484,302.3,1,1,2021-03-04,1905,Terra,MODIS,34,6.1NRT,292,3.1,D
39.35,-122.225,308.1,1,1,2021-03-04,1905,Terra,MODIS,48,6.1NRT,296.4,4.2,D
37.964,-120.026,321.7,1.2,1.1,2021-03-04,1905,Terra,MODIS,81,6.1NRT,287.9,23.2,D
34.374,-118.919,311.7,1.6,1.2,2021-03-04,1905,Terra,MODIS,69,6.1NRT,295.4,13.9,D
34.378,-118.936,306,1.6,1.2,2021-03-04,1905,Terra,MODIS,15,6.1NRT,294.7,6.4,D
38.843,-123.22,309.1,1,1,2021-03-04,1905,Terra,MODIS,68,6.1NRT,282.5,9.8,D
37.221,-121.046,307.8,1.1,1.1,2021-03-04,1905,Terra,MODIS,58,6.1NRT,295.7,6.2,D
38.816,-122.662,307.8,1,1,2021-03-04,1905,Terra,MODIS,65,6.1NRT,288.5,7.6,D
35.382,-120.174,308.8,1.3,1.1,2021-03-04,1905,Terra,MODIS,48,6.1NRT,297.5,5.4,D
37.953,-120.035,348.1,1.2,1.1,2021-03-04,1905,Terra,MODIS,95,6.1NRT,292.1,75.7,D
34.885,-120.283,304.9,1.3,1.1,2021-03-04,1905,Terra,MODIS,47,6.1NRT,293.7,4.3,D
39.688,-122.253,309.7,1,1,2021-03-04,1905,Terra,MODIS,61,6.1NRT,292.8,7.1,D
39.382,-122.252,309.4,1,1,2021-03-04,1905,Terra,MODIS,68,6.1NRT,297.4,4.1,D
37.228,-119.851,304.5,1.3,1.1,2021-03-04,1905,Terra,MODIS,58,6.1NRT,289.6,6.9,D
38.347,-122.5,303.3,1,1,2021-03-04,1905,Terra,MODIS,46,6.1NRT,291.1,5.2,D
36.433,-120.377,326.4,1.2,1.1,2021-03-04,1905,Terra,MODIS,83,6.1NRT,296.2,25,D
39.119,-121.693,304.6,1,1,2021-03-04,1905,Terra,MODIS,59,6.1NRT,293.2,3.6,D
36.435,-120.397,320.2,1.2,1.1,2021-03-04,1905,Terra,MODIS,78,6.1NRT,299.4,16.2,D
36.432,-120.384,338.6,1.2,1.1,2021-03-04,1905,Terra,MODIS,90,6.1NRT,297.9,48,D
38.393,-122.317,303.6,1,1,2021-03-04,1905,Terra,MODIS,54,6.1NRT,291.8,4.6,D
39.121,-121.705,314.4,1,1,2021-03-04,1905,Terra,MODIS,75,6.1NRT,292.7,10.7,D
39.26,-121.472,301.3,1,1,2021-03-04,1905,Terra,MODIS,46,6.1NRT,290.5,3.3,D
39.422,-121.73,309,1,1,2021-03-04,1905,Terra,MODIS,68,6.1NRT,295.1,6.6,D
39.243,-122.186,311.6,1,1,2021-03-04,1905,Terra,MODIS,72,6.1NRT,297.5,5.1,D
38.395,-122.329,307.5,1,1,2021-03-04,1905,Terra,MODIS,64,6.1NRT,292,6.9,D
39.557,-122.124,309.1,1,1,2021-03-04,1905,Terra,MODIS,24,6.1NRT,296.9,4.8,D
46.681,-120.596,301.7,1,1,2021-03-04,1905,Terra,MODIS,48,6.1NRT,287.2,3.7,D
47.097,-119.351,311.7,1,1,2021-03-04,1905,Terra,MODIS,68,6.1NRT,282.6,11.7,D
47.099,-119.364,315.2,1,1,2021-03-04,1905,Terra,MODIS,76,6.1NRT,284.5,14.4,D
39.69,-122.265,309.3,1,1,2021-03-04,1905,Terra,MODIS,57,6.1NRT,292.3,6.5,D
37.95,-120.022,342.3,1.2,1.1,2021-03-04,1905,Terra,MODIS,93,6.1NRT,292.5,61.3,D
45.899,-119.305,301.8,1,1,2021-03-04,1905,Terra,MODIS,49,6.1NRT,284.4,6.2,D
39.716,-122.071,309.7,1,1,2021-03-04,1905,Terra,MODIS,69,6.1NRT,291.8,8,D
39.321,-122.155,321.2,1,1,2021-03-04,1905,Terra,MODIS,70,6.1NRT,297.1,15.9,D
38.229,-122.102,304.6,1,1,2021-03-04,1905,Terra,MODIS,57,6.1NRT,293.1,4,D
40.356,-122.51,302.2,1,1,2021-03-04,1905,Terra,MODIS,48,6.1NRT,291.3,3.6,D
40.354,-122.498,303.9,1,1,2021-03-04,1905,Terra,MODIS,57,6.1NRT,291.4,4.6,D
37.954,-120.029,381.7,1.2,1.1,2021-03-04,1905,Terra,MODIS,100,6.1NRT,295.4,206.2,D
37.959,-120.016,333,1.5,1.2,2021-03-04,2045,Aqua,MODIS,87,6.1NRT,287.1,58.4,D
40.397,-122.808,337.5,1.9,1.4,2021-03-04,2045,Aqua,MODIS,91,6.1NRT,289.6,104.1,D
40.392,-122.829,346,1.9,1.4,2021-03-04,2045,Aqua,MODIS,94,6.1NRT,288.9,144.7,D
39.677,-122.268,310.2,1.9,1.3,2021-03-04,2045,Aqua,MODIS,62,6.1NRT,293.9,17.1,D
36.427,-120.384,330.4,1.7,1.3,2021-03-04,2045,Aqua,MODIS,86,6.1NRT,299.2,52.7,D
36.423,-120.402,314.5,1.7,1.3,2021-03-04,2045,Aqua,MODIS,68,6.1NRT,300.4,15.4,D
36.438,-120.387,326.6,1.7,1.3,2021-03-04,2045,Aqua,MODIS,83,6.1NRT,300,41.6,D
36.434,-120.406,312.5,1.7,1.3,2021-03-04,2045,Aqua,MODIS,57,6.1NRT,301.3,11.2,D
39.342,-121.774,309.7,1.8,1.3,2021-03-04,2045,Aqua,MODIS,57,6.1NRT,298,13.1,D
39.357,-121.822,308.5,1.8,1.3,2021-03-04,2045,Aqua,MODIS,41,6.1NRT,296.5,12.1,D
40.401,-122.816,343.5,1.9,1.4,2021-03-04,2045,Aqua,MODIS,93,6.1NRT,290.3,131.4,D
43.027,-116.314,325.7,1,1,2021-03-04,2045,Aqua,MODIS,83,6.1NRT,299,17.5,D
40.396,-122.836,328.1,1.9,1.4,2021-03-04,2045,Aqua,MODIS,85,6.1NRT,286.4,73,D
43.025,-116.326,319.8,1,1,2021-03-04,2045,Aqua,MODIS,78,6.1NRT,299.1,11.4,D
39.619,-122.069,321.3,1.8,1.3,2021-03-04,2045,Aqua,MODIS,77,6.1NRT,296.9,35.4,D
39.621,-122.084,323.2,1.8,1.3,2021-03-04,2045,Aqua,MODIS,82,6.1NRT,296.8,40.4,D
39.625,-122.064,312.5,1.8,1.3,2021-03-04,2045,Aqua,MODIS,61,6.1NRT,294.8,17.3,D
39.602,-122.056,316.3,1.8,1.3,2021-03-04,2045,Aqua,MODIS,51,6.1NRT,297.7,23,D
37.952,-120.052,309.3,1.5,1.2,2021-03-04,2045,Aqua,MODIS,57,6.1NRT,289.4,15,D
37.956,-120.034,379.8,1.5,1.2,2021-03-04,2045,Aqua,MODIS,100,6.1NRT,295.3,282.5,D
37.945,-120.031,366.9,1.5,1.2,2021-03-04,2045,Aqua,MODIS,100,6.1NRT,299,194.3,D
37.948,-120.013,346.2,1.5,1.2,2021-03-04,2045,Aqua,MODIS,94,6.1NRT,295.4,97.8,D
39.661,-122.285,307.3,1.9,1.3,2021-03-04,2045,Aqua,MODIS,39,6.1NRT,293.7,11.2,D
39.83,-122.039,306.9,1.8,1.3,2021-03-04,2045,Aqua,MODIS,55,6.1NRT,294.9,11.2,D
39.372,-122.255,326.4,1.9,1.3,2021-03-04,2045,Aqua,MODIS,84,6.1NRT,300.2,48.3,D
39.358,-122.204,311,1.9,1.3,2021-03-04,2045,Aqua,MODIS,50,6.1NRT,298.1,14.1,D
39.373,-122.074,309,1.9,1.3,2021-03-04,2045,Aqua,MODIS,58,6.1NRT,297.7,13.2,D
39.297,-122.251,320.6,1.9,1.3,2021-03-04,2045,Aqua,MODIS,80,6.1NRT,298.3,33.4,D
39.302,-122.23,325.8,1.9,1.3,2021-03-04,2045,Aqua,MODIS,84,6.1NRT,298.6,47,D
39.307,-122.208,337.5,1.9,1.3,2021-03-04,2045,Aqua,MODIS,91,6.1NRT,301.4,84.4,D
39.311,-122.187,337.8,1.9,1.3,2021-03-04,2045,Aqua,MODIS,91,6.1NRT,299.3,87.4,D
39.314,-122.206,352.3,1.9,1.3,2021-03-04,2045,Aqua,MODIS,97,6.1NRT,301.8,157.8,D
39.319,-122.185,328.3,1.9,1.3,2021-03-04,2045,Aqua,MODIS,86,6.1NRT,300.1,54.7,D
39.294,-122.245,354.7,1.9,1.3,2021-03-04,2045,Aqua,MODIS,98,6.1NRT,302.4,173,D
39.298,-122.223,342.5,1.9,1.3,2021-03-04,2045,Aqua,MODIS,93,6.1NRT,300,108.3,D
39.898,-121.638,301.7,1.7,1.3,2021-03-04,2045,Aqua,MODIS,48,6.1NRT,286.3,12.8,D
39.254,-122.254,312.6,1.9,1.3,2021-03-04,2045,Aqua,MODIS,67,6.1NRT,298.2,13.2,D
39.258,-122.232,315.7,1.9,1.3,2021-03-04,2045,Aqua,MODIS,76,6.1NRT,301.3,19.5,D
46.888,-117.701,304,1,1,2021-03-04,2050,Aqua,MODIS,55,6.1NRT,290.1,4.1,D
36.439,-120.391,346.1,1,1,2021-03-05,0610,Terra,MODIS,100,6.1NRT,285.4,60.7,N
36.43,-120.389,300.3,1,1,2021-03-05,0610,Terra,MODIS,23,6.1NRT,282.2,7.7,N
36.441,-120.38,320.2,1,1,2021-03-05,0610,Terra,MODIS,100,6.1NRT,283,22.6,N
36.441,-120.391,314.9,1.8,1.3,2021-03-05,1025,Aqua,MODIS,90,6.1NRT,279.6,41.6,N
36.437,-120.371,316.7,1.8,1.3,2021-03-05,1025,Aqua,MODIS,94,6.1NRT,280.2,45.5,N
36.432,-120.38,327,1.8,1.3,2021-03-05,1025,Aqua,MODIS,100,6.1NRT,281.1,70.3,N
36.432,-120.373,316.2,3.2,1.7,2021-03-05,1810,Terra,MODIS,73,6.1NRT,290.7,60.4,D
37.949,-120.009,316,3.2,1.7,2021-03-05,1810,Terra,MODIS,72,6.1NRT,293.1,69.1,D
42.951,-115.854,316.9,2,1.4,2021-03-05,1810,Terra,MODIS,77,6.1NRT,289.7,36.9,D
39.309,-121.699,311.9,3.7,1.8,2021-03-05,1950,Terra,MODIS,72,6.1NRT,284.8,66.1,D
38.771,-121.694,303.7,3.8,1.8,2021-03-05,1950,Terra,MODIS,45,6.1NRT,289,21,D
38.778,-121.686,306.5,3.8,1.8,2021-03-05,1950,Terra,MODIS,57,6.1NRT,289,32.2,D
39.301,-121.709,307.1,3.7,1.8,2021-03-05,1950,Terra,MODIS,32,6.1NRT,285.4,40.3,D
39.921,-122.294,300.5,3.2,1.7,2021-03-05,1950,Terra,MODIS,36,6.1NRT,286.6,17.5,D
43.042,-116.327,313.2,2.9,1.6,2021-03-05,2130,Aqua,MODIS,73,6.1NRT,281.9,43.9,D
43.04,-116.318,308.6,2.9,1.6,2021-03-05,2130,Aqua,MODIS,67,6.1NRT,281.4,31.2,D
40.438,-122.739,304.8,1.2,1.1,2021-03-05,2130,Aqua,MODIS,45,6.1NRT,289.1,5.5,D
38.366,-122.277,307,1.2,1.1,2021-03-05,2130,Aqua,MODIS,63,6.1NRT,292.2,7.2,D
39.384,-121.823,318.3,1.3,1.1,2021-03-05,2130,Aqua,MODIS,78,6.1NRT,298.6,17.2,D
39.378,-121.777,312.4,1.3,1.1,2021-03-05,2130,Aqua,MODIS,65,6.1NRT,297.1,9.5,D
39.38,-121.762,310.1,1.3,1.1,2021-03-05,2130,Aqua,MODIS,63,6.1NRT,293.6,7.5,D
38.778,-121.698,312.9,1.3,1.1,2021-03-05,2130,Aqua,MODIS,72,6.1NRT,299.7,9,D
39.172,-122.178,315.1,1.2,1.1,2021-03-05,2130,Aqua,MODIS,75,6.1NRT,300.4,8.7,D
39.173,-122.164,314.9,1.2,1.1,2021-03-05,2130,Aqua,MODIS,75,6.1NRT,300,8.8,D
37.961,-120.023,311.6,1.5,1.2,2021-03-05,2130,Aqua,MODIS,54,6.1NRT,280.3,16.8,D
37.96,-120.039,360.4,1.5,1.2,2021-03-05,2130,Aqua,MODIS,100,6.1NRT,283.2,157.5,D
39.836,-122.041,308.9,1.3,1.1,2021-03-05,2130,Aqua,MODIS,49,6.1NRT,297.1,6.3,D
39.921,-122.284,310.1,1.2,1.1,2021-03-05,2130,Aqua,MODIS,70,6.1NRT,294.7,8.6,D
38.208,-121.616,314.7,1.3,1.1,2021-03-05,2130,Aqua,MODIS,71,6.1NRT,295.5,10.9,D
39.92,-122.298,307.7,1.2,1.1,2021-03-05,2130,Aqua,MODIS,66,6.1NRT,296,6.3,D
43.038,-116.354,309.2,2.9,1.6,2021-03-05,2130,Aqua,MODIS,68,6.1NRT,281.7,33.3,D
